6h-24h_mean_classification_summary
,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
MX Recall (All),0.5083333333333333,0.6458333333333334,0.5041666666666667,0.5083333333333333,0.49166666666666664,0.5625,0.55,0.42916666666666664,0.65,0.5416666666666666,0.7333333333333333,0.5,0.5916666666666667,0.5583333333333333,0.65,0.6333333333333333,0.5958333333333333,0.44166666666666665,0.4791666666666667,0.22916666666666666
MX Recall (Coincident),0.5296803652968036,0.6666666666666666,0.5114155251141552,0.5205479452054794,0.4931506849315068,0.5707762557077626,0.5616438356164384,0.4200913242009132,0.6575342465753424,0.54337899543379,0.7625570776255708,0.5205479452054794,0.593607305936073,0.5844748858447488,0.680365296803653,0.6575342465753424,0.6164383561643836,0.4383561643835616,0.5159817351598174,0.2146118721461187
MX Recall (Noncoincident),0.2857142857142857,0.42857142857142855,0.42857142857142855,0.38095238095238093,0.47619047619047616,0.47619047619047616,0.42857142857142855,0.5238095238095238,0.5714285714285714,0.5238095238095238,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.38095238095238093,0.47619047619047616,0.09523809523809523,0.38095238095238093
MX Recall Difference (Coincident - Noncoincident),0.24396607958251793,0.23809523809523808,0.08284409654272668,0.1395955642530985,0.016960208741030658,0.09458577951728642,0.13307240704500983,-0.10371819960861062,0.08610567514677103,0.019569471624266144,0.33398564905414224,0.23483365949119372,0.02217873450750163,0.2987606001304631,0.34703196347031967,0.2765818656229615,0.23548597521200265,-0.037834311806914545,0.42074363992172215,-0.16634050880626222
""
TSS (All),0.12099225352555831,0.0740514804344592,0.003780046523649494,-0.03400698765593213,-0.08007337183538554,-0.030470854894581567,-0.00869145340415256,-0.07567260615761229,0.1272815927529506,0.04098336574789507,0.10784356026751318,0.07843947998881173,0.0666263120158912,0.09535906146075646,0.08367391729889728,0.05811502379658551,0.062370557778300695,-0.04200352526439477,0.11446143745413817,-0.11348051781594459
TSS (Coincident),0.12245913290689414,0.08087491296488758,0.006962587874053905,-0.024285714285714355,-0.07468207131576765,-0.02367877880999858,0.00387815035762884,-0.07982224260243298,0.122929292929293,0.037813668946058865,0.11540055870956112,0.08196347741420917,0.06348708928493196,0.10253671471538683,0.09631636006716804,0.06696170071966245,0.07022611410096591,-0.04144774068385737,0.12610299030921657,-0.11856931060044473
TSS (Noncoincident),0.22716346153846156,0.029453015427769902,-0.02857142857142858,-0.16598915989159901,-0.17097701149425282,-0.12152777777777779,-0.2085106382978723,-0.023809523809523836,0.24489795918367352,0.10606060606060608,0.12923076923076926,0.1029411764705882,0.12857142857142856,0.05716878402903813,-0.0357142857142857,-0.0099290780141843,-0.0099290780141843,-0.06165311653116534,-0.025362318840579712,-0.080952380952381
TSS Difference (Coincident - Noncoincident),-0.10470432863156742,0.05142189753711768,0.035534016445482486,0.14170344560588466,0.09629494017848517,0.09784899896777921,0.21238878865550115,-0.056012718792909144,-0.12196866625438052,-0.06824693711454721,-0.013830210521208142,-0.02097769905637903,-0.0650843392864966,0.0453679306863487,0.13203064578145374,0.07689077873384675,0.08015519211515021,0.02020537584730797,0.15146530914979628,-0.037616929648063735
""
HSS1 (All),0.6784741144414169,0.6711798839458414,0.5924657534246576,0.5513307984790875,0.494824016563147,0.5522388059701493,0.5789473684210527,0.5098389982110912,0.7147707979626485,0.6290050590219224,0.7199124726477024,0.6526772793053546,0.6567425569176882,0.6733436055469953,0.6806083650190115,0.6542239685658153,0.6535714285714286,0.5472972972972973,0.6693121693121693,0.5079787234042553
HSS1 (Coincident),0.6925373134328359,0.6900212314225053,0.6051660516605166,0.5714285714285714,0.5110132158590308,0.5697940503432495,0.6024844720496895,0.5152671755725191,0.7222222222222222,0.6357012750455373,0.7432098765432099,0.6671949286846276,0.6635160680529301,0.6920473773265652,0.7064989517819706,0.6753246753246753,0.672514619883041,0.5575539568345323,0.6914119359534207,0.5154929577464789
HSS1 (Noncoincident),0.53125,0.4782608695652174,0.42857142857142855,0.2777777777777778,0.2413793103448276,0.3125,0.2,0.42857142857142855,0.6326530612244898,0.5454545454545454,0.5384615384615384,0.5,0.5714285714285714,0.4827586206896552,0.42857142857142855,0.44680851063829785,0.44680851063829785,0.3888888888888889,0.4492753623188406,0.38095238095238093
HSS1 Difference (Coincident - Noncoincident),0.16128731343283587,0.21176036185728786,0.17659462308908808,0.2936507936507936,0.2696339055142032,0.2572940503432495,0.40248447204968946,0.08669574700109056,0.08956916099773238,0.09024672959099189,0.20474833808167148,0.1671949286846276,0.09208749662435867,0.20928875663691,0.2779275232105421,0.22851616468637748,0.2257061092447431,0.16866506794564345,0.24213657363458008,0.13454057679409792
""
HSS2 (All),-0.39872701383733505,3.068638482559073,85.823529411764,4.305708956588524,2.978334006190284,2.4948495010140364,3.483099752679308,9.514545737398874,-54.31056393963519,-27.554066687441495,1.824318580800148,-0.9956414561823448,11.860617655097023,-1.9275218242256664,3.353216545368102,2.91710537797039,7.258064516129032,-39.988235294117594,-0.29307658752414756,-0.9590093936806148
HSS2 (Coincident),-0.5956469839942149,2.4452956873547387,13.553303013952029,3.6822677403664277,2.8267248652019217,2.321871851486634,3.216040248594259,7.666501819209435,8.740159086273694,23.47585601404741,1.5723054129848142,-1.4662190168283187,6.521439827486105,-3.598540145985401,2.492235596802352,2.341026347918554,4.2914726192388,320.3467336683494,-0.4312156301694458,-0.9798898464169108
HSS2 (Noncoincident),0.242874109263658,-0.27416798732171155,-0.7142857142857143,-2.983870967741935,9.333333333333332,-15.194444444444427,19.54545454545451,-2.8095238095238093,0.19642857142857137,-0.21722846441947577,0.07399577167019036,0.14556962025316464,-0.2857142857142857,0.0863531225905937,-0.25000000000000006,-0.29809104258443453,-0.29809104258443453,-2.3709677419354835,0.15929203539823014,-0.8571428571428571
HSS2 Difference (Coincident - Noncoincident),-0.8385210932578728,2.71946367467645,14.267588728237742,6.666138708108363,-6.506608468131411,17.516316295931063,-16.329414296860254,10.476025628733243,8.543730514845123,23.693084478466886,1.4983096413146237,-1.6117886370814833,6.807154113200391,-3.6848932685759945,2.742235596802352,2.6391173905029883,4.5895636618232345,322.71770141028486,-0.590507665567676,-0.1227469892740537
""
GS (All),-0.23838511967564857,-0.5307591737121938,-0.493573264781491,-0.5595778411342802,-0.6010505783974818,-0.5950559905700092,-0.5615001777461786,-0.5453195277502464,-0.43598433499020955,-0.46917321957276115,-0.5605568202240458,-0.3260203470975463,-0.48256380026361295,-0.375404939472205,-0.5195869243856859,-0.5427126966073955,-0.49560117302052775,-0.5022277583481051,-0.20847311084212328,-0.3316256157635469
GS (Coincident),-0.28162413749132187,-0.562465006905304,-0.5182198283463643,-0.5800470598882328,-0.6200556032729081,-0.6165252978253892,-0.5772775343707511,-0.5662130405808283,-0.4740303786428933,-0.49840216184698877,-0.5935698060457801,-0.3660763074153838,-0.5115750366274032,-0.41503976041654855,-0.552033874948323,-0.5741985907105995,-0.5264691540099192,-0.5197990729671343,-0.25102777341911164,-0.33836085776965047
GS (Noncoincident),0.23704610363117096,-0.15050505050505053,-0.2391304347826088,-0.36776212832550875,-0.4194669756662803,-0.38601478112563953,-0.4261744966442952,-0.3225806451612903,0.031007751937984388,-0.13910186199342828,0.0038986354775827356,0.11919698870765372,-0.15662650602409647,0.06310885218127915,-0.13636363636363646,-0.15533980582524262,-0.15533980582524262,-0.3277870216306158,0.22037422037422044,-0.2631578947368422
GS Difference (Coincident - Noncoincident),-0.5186702411224928,-0.41195995640025346,-0.2790893935637555,-0.21228493156272404,-0.20058862760662782,-0.2305105166997497,-0.15110303772645595,-0.24363239541953802,-0.5050381305808778,-0.3593002998535605,-0.5974684415233629,-0.4852732961230375,-0.3549485306033068,-0.4781486125978277,-0.41567023858468655,-0.4188587848853569,-0.3711293481846766,-0.19201205133651855,-0.4714019937933321,-0.07520296303280827
""
ORSS (All),-73396,-84150,-109956,-122484,-138104,-118230,-112752,-138370,-70896,-97680,-68352,-85440,-88984,-81408,-81480,-89056,-90016,-125692,-74000,-133200
ORSS (Coincident),-62624,-69058,-93304,-102060,-117216,-99264,-92928,-120396,-60900,-84400,-53872,-72450,-76718,-67522,-64960,-72600,-74256,-107748,-61480,-114552
ORSS (Noncoincident),-210,-528,-624,-858,-836,-770,-912,-620,-288,-440,-384,-330,-414,-390,-588,-572,-572,-682,-228,-702
ORSS Difference (Coincident - Noncoincident),-62414.0,-68530.0,-92680.0,-101202.0,-116380.0,-98494.0,-92016.0,-119776.0,-60612.0,-83960.0,-53488.0,-72120.0,-76304.0,-67132.0,-64372.0,-72028.0,-73684.0,-107066.0,-61252.0,-113850.0
""
SEDI (All),0.19906710437049693,0.12588603852580235,0.006385689322894298,-0.05728450590160614,-0.13366992035434244,-0.0512230063055947,-0.014670093478946744,-0.12740056767786645,0.2143432646233329,0.06917967946403739,0.18570982055639082,0.1308817434191534,0.11261336273677562,0.15950075280276282,0.14219591075974977,0.0987334229505266,0.10552243406847807,-0.07097446037899924,0.1880227491221801,-0.19719115240868118
SEDI (Coincident),0.20337622956951157,0.1389376058270726,0.011854766743900595,-0.04126053740612126,-0.12575433451920004,-0.0401546034773409,0.006605362910819661,-0.13544659042900303,0.20917182539266896,0.06435487173433706,0.201818304019113,0.13794067095584805,0.10821376366304129,0.1730857423102704,0.16559056767526456,0.1149729309008707,0.11992438726919312,-0.07060405875273076,0.20863382395635424,-0.20872681652970215
SEDI (Noncoincident),0.3310540557892404,0.045768343701627315,-0.04456043078564875,-0.25514614586864126,-0.25935361362663417,-0.18682259420897493,-0.31430972967264165,-0.03705926860088683,0.36434890123484154,0.16359686875509102,0.1966467045637071,0.15630460632064197,0.198262462506774,0.08793253380280859,-0.05587181494217892,-0.015486378808771625,-0.015486378808771625,-0.09578433124307274,-0.03987800694806162,-0.12629170841899978
SEDI Difference (Coincident - Noncoincident),-0.12767782621972884,0.09316926212544528,0.05641519752954935,0.21388560846252,0.13359927910743413,0.14666799073163403,0.3209150925834613,-0.0983873218281162,-0.15517707584217258,-0.09924199702075397,0.005171599455405906,-0.018363935364793915,-0.09004869884373272,0.08515320850746182,0.22146238261744347,0.1304593097096423,0.13541076607796473,0.02518027249034198,0.24851183090441586,-0.08243510811070237
